rule_name,rule_label,fill_mode,horizon_days,signal_date,signal_time,entry_date,entry_price,exit_date,exit_price,return_pct,mae_pct,max_drawdown_pct
intraday_weak_low,盘中弱势低位预警,next_open,5,20260204,20260204131500,20260205,4.68,20260211,4.7275,0.01015,-0.014957,-0.018104
intraday_weak_low,盘中弱势低位预警,next_open,10,20260204,20260204131500,20260205,4.68,20260226,4.7445,0.013782,-0.014957,-0.018104
intraday_weak_low,盘中弱势低位预警,next_open,20,20260204,20260204131500,20260205,4.68,20260312,4.7025,0.004808,-0.025641,-0.045626
intraday_weak_low,盘中弱势低位预警,same_bar_close,3,20260320,20260320134000,20260320,4.611,20260324,4.4795,-0.028519,-0.044676,-0.049622
intraday_weak_low,盘中弱势低位预警,same_bar_close,5,20260320,20260320134000,20260320,4.611,20260326,4.5175,-0.020278,-0.044676,-0.049622
intraday_weak_low,盘中弱势低位预警,same_bar_close,10,20260320,20260320134000,20260320,4.611,20260402,4.5075,-0.022446,-0.044676,-0.049622
intraday_weak_low,盘中弱势低位预警,same_bar_close,20,20260320,20260320134000,20260320,4.611,20260417,4.7445,0.028953,-0.044676,-0.049622
intraday_weak_low,盘中弱势低位预警,next_open,3,20260320,20260320134000,20260323,4.528,20260325,4.5465,0.004086,-0.027164,-0.029094
intraday_weak_low,盘中弱势低位预警,next_open,5,20260320,20260320134000,20260323,4.528,20260327,4.519,-0.001988,-0.027164,-0.029094
intraday_weak_low,盘中弱势低位预警,next_open,10,20260320,20260320134000,20260323,4.528,20260403,4.48,-0.010601,-0.027164,-0.029094
intraday_weak_low,盘中弱势低位预警,next_open,20,20260320,20260320134000,20260323,4.528,20260420,4.771,0.053666,-0.027164,-0.029094
intraday_weak_low,盘中弱势低位预警,same_bar_close,3,20260323,20260323130500,20260323,4.488,20260325,4.5465,0.013035,-0.018494,-0.029094
intraday_weak_low,盘中弱势低位预警,same_bar_close,5,20260323,20260323130500,20260323,4.488,20260327,4.519,0.006907,-0.018494,-0.029094
intraday_weak_low,盘中弱势低位预警,same_bar_close,10,20260323,20260323130500,20260323,4.488,20260403,4.48,-0.001783,-0.018494,-0.029094
intraday_weak_low,盘中弱势低位预警,same_bar_close,20,20260323,20260323130500,20260323,4.488,20260420,4.771,0.063057,-0.018494,-0.029094
intraday_weak_low,盘中弱势低位预警,next_open,3,20260323,20260323130500,20260324,4.463,20260326,4.5175,0.012212,-0.012996,-0.016741
intraday_weak_low,盘中弱势低位预警,next_open,5,20260323,20260323130500,20260324,4.463,20260330,4.5025,0.008851,-0.012996,-0.022862
intraday_weak_low,盘中弱势低位预警,next_open,10,20260323,20260323130500,20260324,4.463,20260407,4.458,-0.00112,-0.012996,-0.02594
intraday_weak_low,盘中弱势低位预警,next_open,20,20260323,20260323130500,20260324,4.463,20260421,4.781,0.071253,-0.012996,-0.02594
intraday_weak_low,盘中弱势低位预警,same_bar_close,3,20260324,20260324131000,20260324,4.431,20260326,4.5175,0.019522,-0.005868,-0.016741
intraday_weak_low,盘中弱势低位预警,same_bar_close,5,20260324,20260324131000,20260324,4.431,20260330,4.5025,0.016136,-0.005868,-0.022862
intraday_weak_low,盘中弱势低位预警,same_bar_close,10,20260324,20260324131000,20260324,4.431,20260407,4.458,0.006093,-0.005868,-0.02594
intraday_weak_low,盘中弱势低位预警,same_bar_close,20,20260324,20260324131000,20260324,4.431,20260421,4.781,0.078989,-0.005868,-0.02594
intraday_weak_low,盘中弱势低位预警,next_open,3,20260324,20260324131000,20260325,4.51,20260327,4.519,0.001996,-0.014412,-0.022862
intraday_weak_low,盘中弱势低位预警,next_open,5,20260324,20260324131000,20260325,4.51,20260331,4.496,-0.003104,-0.014412,-0.022862
intraday_weak_low,盘中弱势低位预警,next_open,10,20260324,20260324131000,20260325,4.51,20260408,4.603,0.020621,-0.017517,-0.02594
intraday_weak_low,盘中弱势低位预警,next_open,20,20260324,20260324131000,20260325,4.51,20260422,4.812,0.066962,-0.017517,-0.02594
intraday_weak_low,盘中弱势低位预警,same_bar_close,3,20260326,20260326130500,20260326,4.519,20260330,4.5025,-0.003651,-0.016375,-0.022432
intraday_weak_low,盘中弱势低位预警,same_bar_close,5,20260326,20260326130500,20260326,4.519,20260401,4.538,0.004204,-0.016375,-0.022432
intraday_weak_low,盘中弱势低位预警,same_bar_close,10,20260326,20260326130500,20260326,4.519,20260409,4.579,0.013277,-0.019473,-0.025511
intraday_weak_low,盘中弱势低位预警,same_bar_close,20,20260326,20260326130500,20260326,4.519,20260423,4.8175,0.066054,-0.019473,-0.025511
intraday_weak_low,盘中弱势低位预警,next_open,3,20260326,20260326130500,20260327,4.45,20260331,4.496,0.010337,-0.001124,-0.018764
intraday_weak_low,盘中弱势低位预警,next_open,5,20260326,20260326130500,20260327,4.45,20260402,4.5075,0.012921,-0.001124,-0.018764
intraday_weak_low,盘中弱势低位预警,next_open,10,20260326,20260326130500,20260327,4.45,20260410,4.653,0.045618,-0.00427,-0.024439
intraday_weak_low,盘中弱势低位预警,next_open,20,20260326,20260326130500,20260327,4.45,20260424,4.79,0.076404,-0.00427,-0.024439
intraday_weak_low,盘中弱势低位预警,same_bar_close,3,20260331,20260331130500,20260331,4.487,20260402,4.5075,0.004569,-0.005572,-0.015852
intraday_weak_low,盘中弱势低位预警,same_bar_close,5,20260331,20260331130500,20260331,4.487,20260407,4.458,-0.006463,-0.01248,-0.024439
intraday_weak_low,盘中弱势低位预警,same_bar_close,10,20260331,20260331130500,20260331,4.487,20260414,4.712,0.050145,-0.01248,-0.024439
intraday_weak_low,盘中弱势低位预警,next_open,3,20260331,20260331130500,20260401,4.52,20260403,4.48,-0.00885,-0.016372,-0.021136
intraday_weak_low,盘中弱势低位预警,next_open,5,20260331,20260331130500,20260401,4.52,20260408,4.603,0.018363,-0.01969,-0.024439
intraday_weak_low,盘中弱势低位预警,next_open,10,20260331,20260331130500,20260401,4.52,20260415,4.72,0.044248,-0.01969,-0.024439
intraday_weak_low,盘中弱势低位预警,same_bar_close,3,20260403,20260403130500,20260403,4.457,20260408,4.603,0.032757,-0.005834,-0.018897
intraday_weak_low,盘中弱势低位预警,same_bar_close,5,20260403,20260403130500,20260403,4.457,20260410,4.653,0.043976,-0.005834,-0.018897
intraday_weak_low,盘中弱势低位预警,same_bar_close,10,20260403,20260403130500,20260403,4.457,20260417,4.7445,0.064505,-0.005834,-0.018897
intraday_weak_low,盘中弱势低位预警,next_open,3,20260403,20260403130500,20260407,4.455,20260409,4.579,0.027834,-0.005387,-0.018897
intraday_weak_low,盘中弱势低位预警,next_open,5,20260403,20260403130500,20260407,4.455,20260413,4.656,0.045118,-0.005387,-0.018897
intraday_weak_low,盘中弱势低位预警,next_open,10,20260403,20260403130500,20260407,4.455,20260420,4.771,0.070932,-0.005387,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20250527,20250527131000,20250527,3.74,20250529,3.7615,0.005749,-0.003476,-0.010616
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20250527,20250527131000,20250527,3.74,20250603,3.7535,0.00361,-0.00508,-0.012473
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20250527,20250527131000,20250527,3.74,20250610,3.7775,0.010027,-0.00508,-0.013688
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20250527,20250527131000,20250527,3.74,20250624,3.82,0.02139,-0.00508,-0.019407
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20250527,20250527131000,20250528,3.736,20250530,3.7505,0.003881,-0.004015,-0.012473
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20250527,20250527131000,20250528,3.736,20250604,3.7685,0.008699,-0.004015,-0.012473
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20250527,20250527131000,20250528,3.736,20250611,3.803,0.017934,-0.004015,-0.013688
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20250527,20250527131000,20250528,3.736,20250625,3.879,0.038276,-0.004015,-0.019407
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20250801,20250801131000,20250801,4.017,20250805,4.061,0.010953,-0.005726,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20250801,20250801131000,20250801,4.017,20250807,4.0785,0.01531,-0.005726,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20250801,20250801131000,20250801,4.017,20250814,4.1565,0.034727,-0.005726,-0.013158
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20250801,20250801131000,20250801,4.017,20250828,4.437,0.104556,-0.005726,-0.029807
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20250801,20250801131000,20250804,3.999,20250806,4.0735,0.01863,-0.00125,-0.009179
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20250801,20250801131000,20250804,3.999,20250808,4.069,0.017504,-0.00125,-0.009542
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20250801,20250801131000,20250804,3.999,20250815,4.1755,0.044136,-0.00125,-0.015072
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20250801,20250801131000,20250804,3.999,20250829,4.484,0.12128,-0.00125,-0.029807
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20251020,20251020143000,20251020,4.51,20251022,4.5785,0.015188,-0.001996,-0.015435
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20251020,20251020143000,20251020,4.51,20251024,4.648,0.030599,-0.001996,-0.017609
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20251020,20251020143000,20251020,4.51,20251031,4.668,0.035033,-0.001996,-0.025047
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20251020,20251020143000,20251020,4.51,20251114,4.6455,0.030044,-0.001996,-0.043359
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20251020,20251020143000,20251021,4.533,20251023,4.593,0.013236,-0.003088,-0.017609
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20251020,20251020143000,20251021,4.533,20251027,4.7055,0.038054,-0.003088,-0.017609
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20251020,20251020143000,20251021,4.533,20251103,4.642,0.024046,-0.003088,-0.035571
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20251020,20251020143000,20251021,4.533,20251117,4.602,0.015222,-0.003088,-0.043359
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20251118,20251118132500,20251118,4.56,20251120,4.5795,0.004276,-0.004167,-0.012158
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20251118,20251118132500,20251118,4.56,20251124,4.448,-0.024561,-0.032895,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20251118,20251118132500,20251118,4.56,20251201,4.5645,0.000987,-0.032895,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20251118,20251118132500,20251118,4.56,20251215,4.5665,0.001425,-0.032895,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20251118,20251118132500,20251119,4.555,20251121,4.486,-0.015148,-0.025467,-0.036257
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20251118,20251118132500,20251119,4.555,20251125,4.487,-0.014929,-0.031833,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20251118,20251118132500,20251119,4.555,20251202,4.553,-0.000439,-0.031833,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20251118,20251118132500,20251119,4.555,20251216,4.5205,-0.007574,-0.031833,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20251120,20251120143500,20251120,4.563,20251124,4.448,-0.025203,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20251120,20251120143500,20251120,4.563,20251126,4.513,-0.010958,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20251120,20251120143500,20251120,4.563,20251203,4.5415,-0.004712,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20251120,20251120143500,20251120,4.563,20251217,4.584,0.004602,-0.033531,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20251120,20251120143500,20251121,4.522,20251125,4.487,-0.00774,-0.024768,-0.026705
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20251120,20251120143500,20251121,4.522,20251127,4.525,0.000663,-0.024768,-0.026705
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20251120,20251120143500,20251121,4.522,20251204,4.541,0.004202,-0.024768,-0.026705
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20251120,20251120143500,20251121,4.522,20251218,4.557,0.00774,-0.024768,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20251127,20251127150000,20251127,4.499,20251201,4.5645,0.014559,-0.004223,-0.015601
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20251127,20251127150000,20251127,4.499,20251203,4.5415,0.009447,-0.004223,-0.015601
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20251127,20251127150000,20251127,4.499,20251210,4.5825,0.01856,-0.004223,-0.02073
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20251127,20251127150000,20251127,4.499,20251224,4.638,0.030896,-0.016004,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20251127,20251127150000,20251128,4.498,20251202,4.553,0.012228,-0.004002,-0.010734
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20251127,20251127150000,20251128,4.498,20251204,4.541,0.00956,-0.004002,-0.013143
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20251127,20251127150000,20251128,4.498,20251211,4.572,0.016452,-0.004002,-0.02073
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20251127,20251127150000,20251128,4.498,20251225,4.6485,0.033459,-0.015785,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260122,20260122144500,20260122,4.717,20260126,4.736,0.004028,-0.00636,-0.015336
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260122,20260122144500,20260122,4.717,20260128,4.734,0.003604,-0.008056,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260122,20260122144500,20260122,4.717,20260204,4.708,-0.001908,-0.027984,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260122,20260122144500,20260122,4.717,20260226,4.7445,0.00583,-0.027984,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260122,20260122144500,20260123,4.732,20260127,4.726,-0.001268,-0.0112,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260122,20260122144500,20260123,4.732,20260129,4.7735,0.00877,-0.0112,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260122,20260122144500,20260123,4.732,20260205,4.687,-0.00951,-0.031065,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260122,20260122144500,20260123,4.732,20260227,4.7285,-0.00074,-0.031065,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260123,20260123144500,20260123,4.704,20260127,4.726,0.004677,-0.005315,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260123,20260123144500,20260123,4.704,20260129,4.7735,0.014775,-0.005315,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260123,20260123144500,20260123,4.704,20260205,4.687,-0.003614,-0.025298,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260123,20260123144500,20260123,4.704,20260227,4.7285,0.005208,-0.025298,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260123,20260123144500,20260126,4.712,20260128,4.734,0.004669,-0.007003,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260123,20260123144500,20260126,4.712,20260130,4.7345,0.004775,-0.014856,-0.028667
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260123,20260123144500,20260126,4.712,20260206,4.67,-0.008913,-0.026952,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260123,20260123144500,20260126,4.712,20260302,4.741,0.006154,-0.026952,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260202,20260202131000,20260202,4.657,20260204,4.708,0.010951,-0.015461,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260202,20260202131000,20260202,4.657,20260206,4.67,0.002791,-0.015461,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260202,20260202131000,20260202,4.657,20260213,4.6925,0.007623,-0.015461,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260202,20260202131000,20260202,4.657,20260309,4.6335,-0.005046,-0.020829,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260202,20260202131000,20260203,4.64,20260205,4.687,0.010129,-0.011853,-0.017781
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260202,20260202131000,20260203,4.64,20260209,4.7285,0.019073,-0.011853,-0.021024
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260202,20260202131000,20260203,4.64,20260224,4.726,0.018534,-0.011853,-0.021024
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260202,20260202131000,20260203,4.64,20260310,4.686,0.009914,-0.017241,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260323,20260323130500,20260323,4.488,20260325,4.5465,0.013035,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260323,20260323130500,20260323,4.488,20260327,4.519,0.006907,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260323,20260323130500,20260323,4.488,20260403,4.48,-0.001783,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260323,20260323130500,20260323,4.488,20260420,4.771,0.063057,-0.018494,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260323,20260323130500,20260324,4.463,20260326,4.5175,0.012212,-0.012996,-0.016741
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260323,20260323130500,20260324,4.463,20260330,4.5025,0.008851,-0.012996,-0.022862
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260323,20260323130500,20260324,4.463,20260407,4.458,-0.00112,-0.012996,-0.02594
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260323,20260323130500,20260324,4.463,20260421,4.781,0.071253,-0.012996,-0.02594
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260326,20260326132000,20260326,4.504,20260330,4.5025,-0.000333,-0.013099,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260326,20260326132000,20260326,4.504,20260401,4.538,0.007549,-0.013099,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260326,20260326132000,20260326,4.504,20260409,4.579,0.016652,-0.016208,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,20,20260326,20260326132000,20260326,4.504,20260423,4.8175,0.069605,-0.016208,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260326,20260326132000,20260327,4.45,20260331,4.496,0.010337,-0.001124,-0.018764
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260326,20260326132000,20260327,4.45,20260402,4.5075,0.012921,-0.001124,-0.018764
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260326,20260326132000,20260327,4.45,20260410,4.653,0.045618,-0.00427,-0.024439
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,20,20260326,20260326132000,20260327,4.45,20260424,4.79,0.076404,-0.00427,-0.024439
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,3,20260403,20260403131500,20260403,4.456,20260408,4.603,0.032989,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,5,20260403,20260403131500,20260403,4.456,20260410,4.653,0.04421,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,same_bar_close,10,20260403,20260403131500,20260403,4.456,20260417,4.7445,0.064744,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,3,20260403,20260403131500,20260407,4.455,20260409,4.579,0.027834,-0.005387,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,5,20260403,20260403131500,20260407,4.455,20260413,4.656,0.045118,-0.005387,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,next_open,10,20260403,20260403131500,20260407,4.455,20260420,4.771,0.070932,-0.005387,-0.018897
