rule_name,rule_label,entry_offset_bars,horizon_days,signal_date,signal_time,signal_price,entry_time,entry_date,entry_price,exit_date,exit_price,return_pct,mae_pct,max_drawdown_pct
intraday_weak_low,盘中弱势低位预警,3,3,20260326,20260326130500,4.519,20260326132000,20260326,4.503,20260330,4.5025,-0.000111,-0.01288,-0.022432
intraday_weak_low,盘中弱势低位预警,3,5,20260326,20260326130500,4.519,20260326132000,20260326,4.503,20260401,4.538,0.007773,-0.01288,-0.022432
intraday_weak_low,盘中弱势低位预警,3,10,20260326,20260326130500,4.519,20260326132000,20260326,4.503,20260409,4.579,0.016878,-0.015989,-0.025511
intraday_weak_low,盘中弱势低位预警,3,20,20260326,20260326130500,4.519,20260326132000,20260326,4.503,20260423,4.8175,0.069842,-0.015989,-0.025511
intraday_weak_low,盘中弱势低位预警,1,3,20260331,20260331130500,4.487,20260331131000,20260331,4.487,20260402,4.5075,0.004569,-0.005572,-0.015852
intraday_weak_low,盘中弱势低位预警,1,5,20260331,20260331130500,4.487,20260331131000,20260331,4.487,20260407,4.458,-0.006463,-0.01248,-0.024439
intraday_weak_low,盘中弱势低位预警,1,10,20260331,20260331130500,4.487,20260331131000,20260331,4.487,20260414,4.712,0.050145,-0.01248,-0.024439
intraday_weak_low,盘中弱势低位预警,2,3,20260331,20260331130500,4.487,20260331131500,20260331,4.483,20260402,4.5075,0.005465,-0.004684,-0.015852
intraday_weak_low,盘中弱势低位预警,2,5,20260331,20260331130500,4.487,20260331131500,20260331,4.483,20260407,4.458,-0.005577,-0.011599,-0.024439
intraday_weak_low,盘中弱势低位预警,2,10,20260331,20260331130500,4.487,20260331131500,20260331,4.483,20260414,4.712,0.051082,-0.011599,-0.024439
intraday_weak_low,盘中弱势低位预警,3,3,20260331,20260331130500,4.487,20260331132000,20260331,4.475,20260402,4.5075,0.007263,-0.002905,-0.015852
intraday_weak_low,盘中弱势低位预警,3,5,20260331,20260331130500,4.487,20260331132000,20260331,4.475,20260407,4.458,-0.003799,-0.009832,-0.024439
intraday_weak_low,盘中弱势低位预警,3,10,20260331,20260331130500,4.487,20260331132000,20260331,4.475,20260414,4.712,0.052961,-0.009832,-0.024439
intraday_weak_low,盘中弱势低位预警,1,3,20260403,20260403130500,4.457,20260403131000,20260403,4.458,20260408,4.603,0.032526,-0.006057,-0.018897
intraday_weak_low,盘中弱势低位预警,1,5,20260403,20260403130500,4.457,20260403131000,20260403,4.458,20260410,4.653,0.043742,-0.006057,-0.018897
intraday_weak_low,盘中弱势低位预警,1,10,20260403,20260403130500,4.457,20260403131000,20260403,4.458,20260417,4.7445,0.064266,-0.006057,-0.018897
intraday_weak_low,盘中弱势低位预警,2,3,20260403,20260403130500,4.457,20260403131500,20260403,4.46,20260408,4.603,0.032063,-0.006502,-0.018897
intraday_weak_low,盘中弱势低位预警,2,5,20260403,20260403130500,4.457,20260403131500,20260403,4.46,20260410,4.653,0.043274,-0.006502,-0.018897
intraday_weak_low,盘中弱势低位预警,2,10,20260403,20260403130500,4.457,20260403131500,20260403,4.46,20260417,4.7445,0.063789,-0.006502,-0.018897
intraday_weak_low,盘中弱势低位预警,3,3,20260403,20260403130500,4.457,20260403132000,20260403,4.456,20260408,4.603,0.032989,-0.00561,-0.018897
intraday_weak_low,盘中弱势低位预警,3,5,20260403,20260403130500,4.457,20260403132000,20260403,4.456,20260410,4.653,0.04421,-0.00561,-0.018897
intraday_weak_low,盘中弱势低位预警,3,10,20260403,20260403130500,4.457,20260403132000,20260403,4.456,20260417,4.7445,0.064744,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20250527,20250527131000,3.74,20250527131500,20250527,3.74,20250529,3.7615,0.005749,-0.003476,-0.010616
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20250527,20250527131000,3.74,20250527131500,20250527,3.74,20250603,3.7535,0.00361,-0.00508,-0.012473
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20250527,20250527131000,3.74,20250527131500,20250527,3.74,20250610,3.7775,0.010027,-0.00508,-0.013688
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20250527,20250527131000,3.74,20250527131500,20250527,3.74,20250624,3.82,0.02139,-0.00508,-0.019407
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20250527,20250527131000,3.74,20250527132000,20250527,3.737,20250529,3.7615,0.006556,-0.002676,-0.010616
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20250527,20250527131000,3.74,20250527132000,20250527,3.737,20250603,3.7535,0.004415,-0.004282,-0.012473
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20250527,20250527131000,3.74,20250527132000,20250527,3.737,20250610,3.7775,0.010838,-0.004282,-0.013688
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20250527,20250527131000,3.74,20250527132000,20250527,3.737,20250624,3.82,0.02221,-0.004282,-0.019407
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20250527,20250527131000,3.74,20250527132500,20250527,3.734,20250529,3.7615,0.007365,-0.001875,-0.010616
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20250527,20250527131000,3.74,20250527132500,20250527,3.734,20250603,3.7535,0.005222,-0.003482,-0.012473
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20250527,20250527131000,3.74,20250527132500,20250527,3.734,20250610,3.7775,0.01165,-0.003482,-0.013688
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20250527,20250527131000,3.74,20250527132500,20250527,3.734,20250624,3.82,0.023032,-0.003482,-0.019407
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20250801,20250801131000,4.017,20250801131500,20250801,4.016,20250805,4.061,0.011205,-0.005478,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20250801,20250801131000,4.017,20250801131500,20250801,4.016,20250807,4.0785,0.015563,-0.005478,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20250801,20250801131000,4.017,20250801131500,20250801,4.016,20250814,4.1565,0.034985,-0.005478,-0.013158
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20250801,20250801131000,4.017,20250801131500,20250801,4.016,20250828,4.437,0.104831,-0.005478,-0.029807
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20250801,20250801131000,4.017,20250801132000,20250801,4.01,20250805,4.061,0.012718,-0.00399,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20250801,20250801131000,4.017,20250801132000,20250801,4.01,20250807,4.0785,0.017082,-0.00399,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20250801,20250801131000,4.017,20250801132000,20250801,4.01,20250814,4.1565,0.036534,-0.00399,-0.013158
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20250801,20250801131000,4.017,20250801132000,20250801,4.01,20250828,4.437,0.106484,-0.00399,-0.029807
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20250801,20250801131000,4.017,20250801132500,20250801,4.01,20250805,4.061,0.012718,-0.00399,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20250801,20250801131000,4.017,20250801132500,20250801,4.01,20250807,4.0785,0.017082,-0.00399,-0.011141
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20250801,20250801131000,4.017,20250801132500,20250801,4.01,20250814,4.1565,0.036534,-0.00399,-0.013158
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20250801,20250801131000,4.017,20250801132500,20250801,4.01,20250828,4.437,0.106484,-0.00399,-0.029807
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20251020,20251020143000,4.51,20251020143500,20251020,4.51,20251022,4.5785,0.015188,-0.001996,-0.015435
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20251020,20251020143000,4.51,20251020143500,20251020,4.51,20251024,4.648,0.030599,-0.001996,-0.017609
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20251020,20251020143000,4.51,20251020143500,20251020,4.51,20251031,4.668,0.035033,-0.001996,-0.025047
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20251020,20251020143000,4.51,20251020143500,20251020,4.51,20251114,4.6455,0.030044,-0.001996,-0.043359
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20251020,20251020143000,4.51,20251020144000,20251020,4.506,20251022,4.5785,0.01609,-0.00111,-0.015435
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20251020,20251020143000,4.51,20251020144000,20251020,4.506,20251024,4.648,0.031514,-0.00111,-0.017609
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20251020,20251020143000,4.51,20251020144000,20251020,4.506,20251031,4.668,0.035952,-0.00111,-0.025047
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20251020,20251020143000,4.51,20251020144000,20251020,4.506,20251114,4.6455,0.030959,-0.00111,-0.043359
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20251020,20251020143000,4.51,20251020144500,20251020,4.509,20251022,4.5785,0.015414,-0.001774,-0.015435
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20251020,20251020143000,4.51,20251020144500,20251020,4.509,20251024,4.648,0.030827,-0.001774,-0.017609
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20251020,20251020143000,4.51,20251020144500,20251020,4.509,20251031,4.668,0.035263,-0.001774,-0.025047
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20251020,20251020143000,4.51,20251020144500,20251020,4.509,20251114,4.6455,0.030273,-0.001774,-0.043359
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20251118,20251118132500,4.56,20251118133000,20251118,4.561,20251120,4.5795,0.004056,-0.004385,-0.012158
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20251118,20251118132500,4.56,20251118133000,20251118,4.561,20251124,4.448,-0.024775,-0.033107,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20251118,20251118132500,4.56,20251118133000,20251118,4.561,20251201,4.5645,0.000767,-0.033107,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20251118,20251118132500,4.56,20251118133000,20251118,4.561,20251215,4.5665,0.001206,-0.033107,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20251118,20251118132500,4.56,20251118133500,20251118,4.557,20251120,4.5795,0.004937,-0.003511,-0.012158
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20251118,20251118132500,4.56,20251118133500,20251118,4.557,20251124,4.448,-0.023919,-0.032258,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20251118,20251118132500,4.56,20251118133500,20251118,4.557,20251201,4.5645,0.001646,-0.032258,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20251118,20251118132500,4.56,20251118133500,20251118,4.557,20251215,4.5665,0.002085,-0.032258,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20251118,20251118132500,4.56,20251118134000,20251118,4.561,20251120,4.5795,0.004056,-0.004385,-0.012158
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20251118,20251118132500,4.56,20251118134000,20251118,4.561,20251124,4.448,-0.024775,-0.033107,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20251118,20251118132500,4.56,20251118134000,20251118,4.561,20251201,4.5645,0.000767,-0.033107,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20251118,20251118132500,4.56,20251118134000,20251118,4.561,20251215,4.5665,0.001206,-0.033107,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20251120,20251120143500,4.563,20251120144000,20251120,4.563,20251124,4.448,-0.025203,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20251120,20251120143500,4.563,20251120144000,20251120,4.563,20251126,4.513,-0.010958,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20251120,20251120143500,4.563,20251120144000,20251120,4.563,20251203,4.5415,-0.004712,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20251120,20251120143500,4.563,20251120144000,20251120,4.563,20251217,4.584,0.004602,-0.033531,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20251120,20251120143500,4.563,20251120144500,20251120,4.568,20251124,4.448,-0.02627,-0.034588,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20251120,20251120143500,4.563,20251120144500,20251120,4.568,20251126,4.513,-0.01204,-0.034588,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20251120,20251120143500,4.563,20251120144500,20251120,4.568,20251203,4.5415,-0.005801,-0.034588,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20251120,20251120143500,4.563,20251120144500,20251120,4.568,20251217,4.584,0.003503,-0.034588,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20251120,20251120143500,4.563,20251120145000,20251120,4.563,20251124,4.448,-0.025203,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20251120,20251120143500,4.563,20251120145000,20251120,4.563,20251126,4.513,-0.010958,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20251120,20251120143500,4.563,20251120145000,20251120,4.563,20251203,4.5415,-0.004712,-0.033531,-0.042553
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20251120,20251120143500,4.563,20251120145000,20251120,4.563,20251217,4.584,0.004602,-0.033531,-0.044051
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20260122,20260122144500,4.717,20260122145000,20260122,4.716,20260126,4.736,0.004241,-0.006149,-0.015336
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20260122,20260122144500,4.717,20260122145000,20260122,4.716,20260128,4.734,0.003817,-0.007846,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20260122,20260122144500,4.717,20260122145000,20260122,4.716,20260204,4.708,-0.001696,-0.027778,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20260122,20260122144500,4.717,20260122145000,20260122,4.716,20260226,4.7445,0.006043,-0.027778,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20260122,20260122144500,4.717,20260122145500,20260122,4.723,20260126,4.736,0.002752,-0.007622,-0.015336
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20260122,20260122144500,4.717,20260122145500,20260122,4.723,20260128,4.734,0.002329,-0.009316,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20260122,20260122144500,4.717,20260122145500,20260122,4.723,20260204,4.708,-0.003176,-0.029219,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20260122,20260122144500,4.717,20260122145500,20260122,4.723,20260226,4.7445,0.004552,-0.029219,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20260122,20260122144500,4.717,20260122150000,20260122,4.721,20260126,4.736,0.003177,-0.007202,-0.015336
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20260122,20260122144500,4.717,20260122150000,20260122,4.721,20260128,4.734,0.002754,-0.008896,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20260122,20260122144500,4.717,20260122150000,20260122,4.721,20260204,4.708,-0.002754,-0.028807,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20260122,20260122144500,4.717,20260122150000,20260122,4.721,20260226,4.7445,0.004978,-0.028807,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20260123,20260123144500,4.704,20260123145000,20260123,4.704,20260127,4.726,0.004677,-0.005315,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20260123,20260123144500,4.704,20260123145000,20260123,4.704,20260129,4.7735,0.014775,-0.005315,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20260123,20260123144500,4.704,20260123145000,20260123,4.704,20260205,4.687,-0.003614,-0.025298,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20260123,20260123144500,4.704,20260123145000,20260123,4.704,20260227,4.7285,0.005208,-0.025298,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20260123,20260123144500,4.704,20260123145500,20260123,4.703,20260127,4.726,0.00489,-0.005103,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20260123,20260123144500,4.704,20260123145500,20260123,4.703,20260129,4.7735,0.01499,-0.005103,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20260123,20260123144500,4.704,20260123145500,20260123,4.703,20260205,4.687,-0.003402,-0.02509,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20260123,20260123144500,4.704,20260123145500,20260123,4.703,20260227,4.7285,0.005422,-0.02509,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20260123,20260123144500,4.704,20260123150000,20260123,4.701,20260127,4.726,0.005318,-0.00468,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20260123,20260123144500,4.704,20260123150000,20260123,4.701,20260129,4.7735,0.015422,-0.00468,-0.017017
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20260123,20260123144500,4.704,20260123150000,20260123,4.701,20260205,4.687,-0.002978,-0.024676,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20260123,20260123144500,4.704,20260123150000,20260123,4.701,20260227,4.7285,0.00585,-0.024676,-0.040594
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20260202,20260202131000,4.657,20260202131500,20260202,4.656,20260204,4.708,0.011168,-0.015249,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20260202,20260202131000,4.657,20260202131500,20260202,4.656,20260206,4.67,0.003007,-0.015249,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20260202,20260202131000,4.657,20260202131500,20260202,4.656,20260213,4.6925,0.007839,-0.015249,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20260202,20260202131000,4.657,20260202131500,20260202,4.656,20260309,4.6335,-0.004832,-0.020619,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20260202,20260202131000,4.657,20260202132000,20260202,4.651,20260204,4.708,0.012255,-0.01419,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20260202,20260202131000,4.657,20260202132000,20260202,4.651,20260206,4.67,0.004085,-0.01419,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20260202,20260202131000,4.657,20260202132000,20260202,4.651,20260213,4.6925,0.008923,-0.01419,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20260202,20260202131000,4.657,20260202132000,20260202,4.651,20260309,4.6335,-0.003763,-0.019566,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20260202,20260202131000,4.657,20260202132500,20260202,4.639,20260204,4.708,0.014874,-0.01164,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20260202,20260202131000,4.657,20260202132500,20260202,4.639,20260206,4.67,0.006682,-0.01164,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20260202,20260202131000,4.657,20260202132500,20260202,4.639,20260213,4.6925,0.011533,-0.01164,-0.028396
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20260202,20260202131000,4.657,20260202132500,20260202,4.639,20260309,4.6335,-0.001186,-0.01703,-0.045626
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20260323,20260323130500,4.488,20260323131000,20260323,4.487,20260325,4.5465,0.013261,-0.018275,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20260323,20260323130500,4.488,20260323131000,20260323,4.487,20260327,4.519,0.007132,-0.018275,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20260323,20260323130500,4.488,20260323131000,20260323,4.487,20260403,4.48,-0.00156,-0.018275,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20260323,20260323130500,4.488,20260323131000,20260323,4.487,20260420,4.771,0.063294,-0.018275,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20260323,20260323130500,4.488,20260323131500,20260323,4.475,20260325,4.5465,0.015978,-0.015642,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20260323,20260323130500,4.488,20260323131500,20260323,4.475,20260327,4.519,0.009832,-0.015642,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20260323,20260323130500,4.488,20260323131500,20260323,4.475,20260403,4.48,0.001117,-0.015642,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20260323,20260323130500,4.488,20260323131500,20260323,4.475,20260420,4.771,0.066145,-0.015642,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20260323,20260323130500,4.488,20260323132000,20260323,4.477,20260325,4.5465,0.015524,-0.016082,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20260323,20260323130500,4.488,20260323132000,20260323,4.477,20260327,4.519,0.009381,-0.016082,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20260323,20260323130500,4.488,20260323132000,20260323,4.477,20260403,4.48,0.00067,-0.016082,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20260323,20260323130500,4.488,20260323132000,20260323,4.477,20260420,4.771,0.065669,-0.016082,-0.029094
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20260326,20260326132000,4.504,20260326132500,20260326,4.504,20260330,4.5025,-0.000333,-0.013099,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20260326,20260326132000,4.504,20260326132500,20260326,4.504,20260401,4.538,0.007549,-0.013099,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20260326,20260326132000,4.504,20260326132500,20260326,4.504,20260409,4.579,0.016652,-0.016208,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,20,20260326,20260326132000,4.504,20260326132500,20260326,4.504,20260423,4.8175,0.069605,-0.016208,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20260326,20260326132000,4.504,20260326133000,20260326,4.496,20260330,4.5025,0.001446,-0.011343,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20260326,20260326132000,4.504,20260326133000,20260326,4.496,20260401,4.538,0.009342,-0.011343,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20260326,20260326132000,4.504,20260326133000,20260326,4.496,20260409,4.579,0.018461,-0.014457,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,20,20260326,20260326132000,4.504,20260326133000,20260326,4.496,20260423,4.8175,0.071508,-0.014457,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20260326,20260326132000,4.504,20260326133500,20260326,4.497,20260330,4.5025,0.001223,-0.011563,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20260326,20260326132000,4.504,20260326133500,20260326,4.497,20260401,4.538,0.009117,-0.011563,-0.022432
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20260326,20260326132000,4.504,20260326133500,20260326,4.497,20260409,4.579,0.018234,-0.014676,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,20,20260326,20260326132000,4.504,20260326133500,20260326,4.497,20260423,4.8175,0.07127,-0.014676,-0.025511
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,3,20260403,20260403131500,4.456,20260403132000,20260403,4.456,20260408,4.603,0.032989,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,5,20260403,20260403131500,4.456,20260403132000,20260403,4.456,20260410,4.653,0.04421,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,1,10,20260403,20260403131500,4.456,20260403132000,20260403,4.456,20260417,4.7445,0.064744,-0.00561,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,3,20260403,20260403131500,4.456,20260403132500,20260403,4.451,20260408,4.603,0.03415,-0.004493,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,5,20260403,20260403131500,4.456,20260403132500,20260403,4.451,20260410,4.653,0.045383,-0.004493,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,2,10,20260403,20260403131500,4.456,20260403132500,20260403,4.451,20260417,4.7445,0.06594,-0.004493,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,3,20260403,20260403131500,4.456,20260403133000,20260403,4.451,20260408,4.603,0.03415,-0.004493,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,5,20260403,20260403131500,4.456,20260403133000,20260403,4.451,20260410,4.653,0.045383,-0.004493,-0.018897
intraday_weak_volume_repair,盘中弱势低位-量能修复,3,10,20260403,20260403131500,4.456,20260403133000,20260403,4.451,20260417,4.7445,0.06594,-0.004493,-0.018897
